,ORF_id_gen,chromosome,start,stop,gene_id,gene_symbol,strand,start_codon,ORF_length,transcript_id,uORFids
1643,chr1:180632119-180632269:+,chr1,180632120,180632269,ENSG00000143324.13,XPR1,+,ATG,49,ENST00000367590.8,ENST00000367590.8.1
1644,chr1:185311280-185316985:-,chr1,185311281,185316985,ENSG00000116679.15,IVNS1ABP,-,ATG,24,ENST00000367498.7,ENST00000367498.7.1
1645,chr1:204213902-204214037:-,chr1,204213903,204214037,ENSG00000174567.7,GOLT1A,-,ATG,44,ENST00000308302.3,ENST00000308302.3.1
1646,chr1:223292641-223364073:-,chr1,223292642,223364073,ENSG00000143502.14,SUSD4,-,ATG,69,ENST00000494793.6,ENST00000494793.6.1
1647,chr1:222579849-222588563:-,chr1,222579850,222588563,ENSG00000143498.17,TAF1A,-,ATG,47,ENST00000366890.5,ENST00000366890.5.1
1648,chr1:246566183-246566222:-,chr1,246566184,246566222,ENSG00000162851.7,TFB2M,-,ATG,12,ENST00000366514.4,ENST00000366514.4.1
1649,chr2:9418665-9418710:-,chr2,9418666,9418710,ENSG00000119185.12,ITGB1BP1,-,ATG,14,ENST00000360635.7,ENST00000360635.7.1
1650,chr2:10303006-10303060:+,chr2,10303007,10303060,ENSG00000115756.12,HPCAL1,+,ATG,17,ENST00000307845.7,ENST00000307845.7.1
1651,chr2:25982383-25982422:-,chr2,25982384,25982422,ENSG00000084731.14,KIF3C,-,ATG,12,ENST00000264712.7,ENST00000264712.7.1
1652,chr2:27086785-27086863:+,chr2,27086786,27086863,ENSG00000138030.12,KHK,+,ATG,25,ENST00000260599.10,ENST00000260599.10.1
1653,chr2:27661295-27662199:-,chr2,27661296,27662199,ENSG00000119760.15,SUPT7L,-,ATG,37,ENST00000337768.9,ENST00000337768.9.1
1654,chr2:46542735-46542987:+,chr2,46542736,46542987,ENSG00000119729.11,RHOQ,+,ATG,83,ENST00000238738.8,ENST00000238738.8.1
1655,chr2:47170751-47176541:-,chr2,47170752,47176541,ENSG00000143933.16,CALM2,-,ATG,37,ENST00000272298.11,ENST00000272298.11.1
1656,chr2:63841113-63841158:+,chr2,63841114,63841158,ENSG00000169764.15,UGP2,+,ATG,14,ENST00000394417.6,ENST00000394417.6.1
1657,chr2:55617350-55617419:-,chr2,55617351,55617419,ENSG00000275052.4,PPP4R3B,-,ATG,22,ENST00000611717.4,ENST00000611717.4.1
1658,chr2:86623121-86623169:-,chr2,86623122,86623169,ENSG00000239305.6,RNF103,-,ATG,15,ENST00000237455.4,ENST00000237455.4.1
1659,chr2:105855056-105881487:+,chr2,105855057,105881487,ENSG00000071051.13,NCK2,+,ATG,130,ENST00000233154.8,ENST00000233154.8.1
1660,chr2:105816434-105816530:+,chr2,105816435,105816530,ENSG00000071051.13,NCK2,+,ATG,31,ENST00000233154.8,ENST00000233154.8.2
1661,chr2:120223292-120223388:-,chr2,120223293,120223388,ENSG00000226479.3,TMEM185B,-,ATG,31,ENST00000426077.2,ENST00000426077.2.1
1662,chr2:121605925-121606051:-,chr2,121605926,121606051,ENSG00000074054.18,CLASP1,-,ATG,41,ENST00000409078.7,ENST00000409078.7.1
1663,chr2:127526329-127526437:-,chr2,127526330,127526437,ENSG00000163166.14,IWS1,-,ATG,35,ENST00000295321.8,ENST00000295321.8.1
1664,chr2:157818422-157874894:-,chr2,157818423,157874894,ENSG00000115170.13,ACVR1,-,ATG,55,ENST00000263640.7,ENST00000263640.7.1
1665,chr2:156435522-156435606:+,chr2,156435523,156435606,ENSG00000115159.15,GPD2,+,ATG,27,ENST00000310454.10,ENST00000310454.10.1
1666,chr2:165295815-165297026:+,chr2,165295816,165297026,ENSG00000136531.15,SCN2A,+,ATG,94,ENST00000636071.2,ENST00000636071.2.1
1667,chr2:173965178-173965412:-,chr2,173965179,173965412,ENSG00000172845.14,SP3,-,ATG,77,ENST00000310015.10,ENST00000310015.10.1
1668,chr2:202911713-202911788:-,chr2,202911714,202911788,ENSG00000138442.9,WDR12,-,ATG,24,ENST00000261015.4,ENST00000261015.4.2
1669,chr2:203016182-203016209:+,chr2,203016183,203016209,ENSG00000144426.18,NBEAL1,+,ATG,8,ENST00000449802.5,ENST00000449802.5.2
1670,chr2:216371335-216371599:-,chr2,216371336,216371599,ENSG00000144583.4,MARCH4,-,ATG,87,ENST00000273067.4,ENST00000273067.4.1
1671,chr2:219279388-219279817:+,chr2,219279389,219279817,ENSG00000135924.15,DNAJB2,+,ATG,49,ENST00000336576.9,ENST00000336576.9.1
1672,chr3:9428830-9428911:+,chr3,9428831,9428911,ENSG00000168137.15,SETD5,+,ATG,26,ENST00000406341.5,ENST00000406341.5.1
1673,chr3:12557068-12568928:+,chr3,12557069,12568928,ENSG00000075975.15,MKRN2,+,ATG,53,ENST00000170447.11,ENST00000170447.11.1
1674,chr3:9950136-9952384:-,chr3,9950137,9952384,ENSG00000163704.11,PRRT3,-,ATG,32,ENST00000412055.5,ENST00000412055.5.1
1675,chr3:15099105-15099132:-,chr3,15099106,15099132,ENSG00000131381.12,RBSN,-,ATG,8,ENST00000253699.7,ENST00000253699.7.2
1676,chr3:40457311-40457350:+,chr3,40457312,40457350,ENSG00000188846.13,RPL14,+,ATG,12,ENST00000338970.10,ENST00000338970.10.1
1677,chr3:31981780-31988768:+,chr3,31981781,31988768,ENSG00000197385.5,ZNF860,+,ATG,76,ENST00000360311.4,ENST00000360311.4.1
1678,chr3:52198673-52198826:+,chr3,52198674,52198826,ENSG00000023330.14,ALAS1,+,ATG,50,ENST00000394965.6,ENST00000394965.6.1
1679,chr3:55487080-55487338:-,chr3,55487081,55487338,ENSG00000114251.14,WNT5A,-,ATG,85,ENST00000474267.5,ENST00000474267.5.1
1680,chr3:52770685-52770946:-,chr3,52770686,52770946,ENSG00000114904.12,NEK4,-,ATG,86,ENST00000233027.9,ENST00000233027.9.1
1681,chr3:100401645-100401672:+,chr3,100401646,100401672,ENSG00000206535.7,LNP1,+,ATG,8,ENST00000383693.7,ENST00000383693.7.2
1682,chr3:100492769-100492874:+,chr3,100492770,100492874,ENSG00000181458.10,TMEM45A,+,ATG,34,ENST00000323523.8,ENST00000323523.8.1
1683,chr3:101782156-101782231:+,chr3,101782157,101782231,ENSG00000144815.15,NXPE3,+,ATG,24,ENST00000491511.6,ENST00000491511.6.1
1684,chr3:113216211-113249796:+,chr3,113216212,113249796,ENSG00000144857.14,BOC,+,ATG,45,ENST00000495514.5,ENST00000495514.5.1
1685,chr3:114389060-114389105:-,chr3,114389061,114389105,ENSG00000181722.16,ZBTB20,-,ATG,14,ENST00000357258.8,ENST00000357258.8.1
1686,chr3:112561596-112561629:-,chr3,112561597,112561629,ENSG00000144848.10,ATG3,-,ATG,10,ENST00000283290.9,ENST00000283290.9.1
1687,chr3:120244342-120285033:-,chr3,120244343,120285033,ENSG00000175697.10,GPR156,-,ATG,46,ENST00000464295.5,ENST00000464295.5.1
1688,chr3:170172708-170181738:-,chr3,170172709,170181738,ENSG00000173889.15,PHC3,-,ATG,68,ENST00000495893.6,ENST00000495893.6.1
1689,chr3:172750791-172750824:+,chr3,172750792,172750824,ENSG00000114346.13,ECT2,+,ATG,10,ENST00000232458.9,ENST00000232458.9.2
1690,chr3:185282998-185285532:+,chr3,185282999,185285532,ENSG00000073803.13,MAP3K13,+,ATG,14,ENST00000446828.5,ENST00000446828.5.1
1691,chr4:26860716-26860944:+,chr4,26860717,26860944,ENSG00000109689.15,STIM2,+,ATG,75,ENST00000467087.5,ENST00000467087.5.1
1692,chr4:40750607-40750655:+,chr4,40750608,40750655,ENSG00000179299.16,NSUN7,+,ATG,15,ENST00000381782.6,ENST00000381782.6.1
1693,chr4:54229374-54229401:+,chr4,54229375,54229401,ENSG00000134853.11,PDGFRA,+,ATG,8,ENST00000257290.9,ENST00000257290.9.1
1694,chr4:54229228-54229288:+,chr4,54229229,54229288,ENSG00000134853.11,PDGFRA,+,ATG,19,ENST00000257290.9,ENST00000257290.9.2
1695,chr4:55510005-55546898:-,chr4,55510006,55546898,ENSG00000134852.14,CLOCK,-,ATG,58,ENST00000513440.5,ENST00000513440.5.2
1696,chr4:78057966-78237562:+,chr4,78057967,78237562,ENSG00000138759.18,FRAS1,+,ATG,67,ENST00000512123.3,ENST00000512123.3.1
1697,chr4:147617441-147617471:+,chr4,147617442,147617471,ENSG00000164168.7,TMEM184C,+,ATG,9,ENST00000508208.5,ENST00000508208.5.3
1698,chr4:170089686-170089710:-,chr4,170089687,170089710,ENSG00000109576.13,AADAT,-,ATG,7,ENST00000515480.5,ENST00000515480.5.1
1699,chr5:6713618-6713690:+,chr5,6713619,6713690,ENSG00000112941.13,PAPD7,+,ATG,23,ENST00000230859.7,ENST00000230859.7.1
1700,chr5:52800237-52800285:+,chr5,52800238,52800285,ENSG00000152684.10,PELO,+,ATG,15,ENST00000274311.2,ENST00000274311.2.1
1701,chr5:73562977-73565270:-,chr5,73562978,73565270,ENSG00000164331.9,ANKRA2,-,ATG,48,ENST00000296785.7,ENST00000296785.7.1
1702,chr5:87412777-87412846:-,chr5,87412778,87412846,ENSG00000134480.14,CCNH,-,ATG,22,ENST00000256897.8,ENST00000256897.8.1
1703,chr5:102866054-102866099:+,chr5,102866055,102866099,ENSG00000145730.20,PAM,+,ATG,14,ENST00000438793.7,ENST00000438793.7.2
1704,chr5:136153602-136153722:+,chr5,136153603,136153722,ENSG00000113658.17,SMAD5,+,ATG,39,ENST00000545279.5,ENST00000545279.5.2
1705,chr5:140827986-140828016:+,chr5,140827987,140828016,ENSG00000081842.17,PCDHA6,+,ATG,9,ENST00000529310.5,ENST00000529310.5.1
1706,chr5:141970731-141970848:+,chr5,141970732,141970848,ENSG00000013561.17,RNF14,+,ATG,38,ENST00000394520.6,ENST00000394520.6.2
1707,chr5:141637646-141637895:+,chr5,141637647,141637895,ENSG00000164620.8,RELL2,+,ATG,82,ENST00000297164.7,ENST00000297164.7.2
1708,chr5:159268904-159268937:+,chr5,159268905,159268937,ENSG00000164332.7,UBLCP1,+,ATG,10,ENST00000296786.7,ENST00000296786.7.1
1709,chr5:169583793-169583817:+,chr5,169583794,169583817,ENSG00000040275.16,SPDL1,+,ATG,7,ENST00000265295.8,ENST00000265295.8.1
1710,chr5:178113768-178119577:+,chr5,178113769,178119577,ENSG00000145911.5,RP11-889L3.3,+,ATG,8,ENST00000274605.5,ENST00000274605.5.1
1711,chr6:13974242-13976930:+,chr6,13974243,13976930,ENSG00000180537.12,RNF182,+,ATG,47,ENST00000488300.5,ENST00000488300.5.1
1712,chr6:26224904-26224937:+,chr6,26224905,26224937,ENSG00000274750.2,HIST1H3E,+,ATG,10,ENST00000634733.1,ENST00000634733.1.1
1713,chr6:26402284-26402365:+,chr6,26402285,26402365,ENSG00000026950.16,BTN3A1,+,ATG,26,ENST00000289361.10,ENST00000289361.10.1
1714,chr6:36874864-36874996:-,chr6,36874865,36874996,ENSG00000137168.7,PPIL1,-,ATG,43,ENST00000373699.5,ENST00000373699.5.1
1715,chr6:108260901-108261225:-,chr6,108260902,108261225,ENSG00000112335.14,SNX3,-,ATG,107,ENST00000230085.12,ENST00000230085.12.1
1716,chr6:135490726-135492275:-,chr6,135490727,135492275,ENSG00000135541.20,AHI1,-,ATG,22,ENST00000367800.8,ENST00000367800.8.1
1717,chr6:136289741-136289801:-,chr6,136289742,136289801,ENSG00000029363.16,BCLAF1,-,ATG,19,ENST00000531224.5,ENST00000531224.5.1
1718,chr6:142783547-142836971:-,chr6,142783548,142836971,ENSG00000010818.9,HIVEP2,-,ATG,34,ENST00000367604.6,ENST00000367604.6.1
1719,chr6:154733422-154733554:+,chr6,154733423,154733554,ENSG00000213079.9,SCAF8,+,ATG,43,ENST00000367178.7,ENST00000367178.7.1
1720,chr7:1709170-1709245:+,chr7,1709171,1709245,ENSG00000225968.7,ELFN1,+,ATG,24,ENST00000424383.4,ENST00000424383.4.1
1721,chr7:2232872-2232935:-,chr7,2232873,2232935,ENSG00000002822.15,MAD1L1,-,ATG,20,ENST00000406869.5,ENST00000406869.5.1
1722,chr7:2958516-3043893:-,chr7,2958517,3043893,ENSG00000198286.9,CARD11,-,ATG,113,ENST00000396946.8,ENST00000396946.8.1
1723,chr7:25179332-25180180:-,chr7,25179333,25180180,ENSG00000153790.11,C7orf31,-,ATG,36,ENST00000409280.5,ENST00000409280.5.1
1724,chr7:73829308-73829530:+,chr7,73829309,73829530,ENSG00000189143.9,CLDN4,+,ATG,73,ENST00000435050.1,ENST00000435050.1.1
1725,chr7:66921339-66921384:+,chr7,66921340,66921384,ENSG00000106609.16,TMEM248,+,ATG,14,ENST00000341567.8,ENST00000341567.8.1
1726,chr7:91940881-91940941:+,chr7,91940882,91940941,ENSG00000127914.16,AKAP9,+,ATG,19,ENST00000356239.7,ENST00000356239.7.1
1727,chr7:76404471-76409592:-,chr7,76404472,76409592,ENSG00000146700.8,SSC4D,-,ATG,70,ENST00000275560.3,ENST00000275560.3.1
1728,chr7:76409525-76409624:-,chr7,76409526,76409624,ENSG00000146700.8,SSC4D,-,ATG,32,ENST00000275560.3,ENST00000275560.3.2
1729,chr7:100478098-100478170:-,chr7,100478099,100478170,ENSG00000166925.8,TSC22D4,-,ATG,23,ENST00000300181.6,ENST00000300181.6.2
1730,chr7:101816020-101816077:+,chr7,101816021,101816077,ENSG00000257923.10,CUX1,+,ATG,18,ENST00000437600.9,ENST00000437600.9.1
1731,chr7:128476765-128479161:+,chr7,128476766,128479161,ENSG00000165055.15,METTL2B,+,ATG,37,ENST00000480046.5,ENST00000480046.5.1
1732,chr7:134316805-134316850:-,chr7,134316806,134316850,ENSG00000205060.10,SLC35B4,-,ATG,14,ENST00000378509.8,ENST00000378509.8.1
1733,chr7:152660748-152676132:-,chr7,152660749,152676132,ENSG00000196584.2,XRCC2,-,ATG,41,ENST00000359321.1,ENST00000359321.1.1
1734,chr8:33461509-33461599:-,chr8,33461510,33461599,ENSG00000172728.15,FUT10,-,ATG,29,ENST00000327671.9,ENST00000327671.9.2
1735,chr8:42472540-42472615:-,chr8,42472541,42472615,ENSG00000168575.9,SLC20A2,-,ATG,24,ENST00000342228.7,ENST00000342228.7.1
1736,chr8:38468283-38468310:-,chr8,38468284,38468310,ENSG00000077782.19,FGFR1,-,ATG,8,ENST00000397091.9,ENST00000397091.9.2
1737,chr8:41599015-41599084:+,chr8,41599016,41599084,ENSG00000158669.11,AGPAT6,+,ATG,22,ENST00000396987.7,ENST00000396987.7.3
1738,chr8:42271370-42272088:+,chr8,42271371,42272088,ENSG00000104365.13,IKBKB,+,ATG,34,ENST00000520810.5,ENST00000520810.5.1
1739,chr8:56212779-56212815:+,chr8,56212780,56212815,ENSG00000170791.17,CHCHD7,+,ATG,11,ENST00000523975.5,ENST00000523975.5.1
1740,chr8:103300009-103300102:+,chr8,103300010,103300102,ENSG00000164930.11,FZD6,+,ATG,30,ENST00000522566.5,ENST00000522566.5.1
1741,chr8:123267351-123274265:-,chr8,123267352,123274265,ENSG00000259305.6,ZHX1-C8orf76,-,ATG,27,ENST00000622816.2,ENST00000622816.2.2
1742,chr8:143247195-143247291:+,chr8,143247196,143247291,ENSG00000264668.1,RP13-582O9.6,+,ATG,31,ENST00000522452.1,ENST00000522452.1.1
1743,chr9:6757788-6757845:+,chr9,6757789,6757845,ENSG00000107077.18,KDM4C,+,ATG,18,ENST00000381309.7,ENST00000381309.7.1
1744,chr9:12775020-12775101:+,chr9,12775021,12775101,ENSG00000153714.5,LURAP1L,+,ATG,26,ENST00000319264.3,ENST00000319264.3.2
1745,chr9:35546445-35546529:+,chr9,35546446,35546529,ENSG00000198853.11,RUSC2,+,ATG,27,ENST00000361226.7,ENST00000361226.7.1
1746,chr9:70259007-70264305:+,chr9,70259008,70264305,ENSG00000198887.8,SMC5,+,ATG,85,ENST00000361138.6,ENST00000361138.6.1
1747,chr9:71768394-71768460:-,chr9,71768395,71768460,ENSG00000135048.13,TMEM2,-,ATG,21,ENST00000377044.8,ENST00000377044.8.1
1748,chr9:78236102-78236177:+,chr9,78236103,78236177,ENSG00000148019.13,CEP78,+,ATG,24,ENST00000424347.6,ENST00000424347.6.1
1749,chr9:92289378-92293461:-,chr9,92289379,92293461,ENSG00000196305.17,IARS,-,ATG,22,ENST00000375643.7,ENST00000375643.7.1
1750,chr9:122270866-122270998:+,chr9,122270867,122270998,ENSG00000148187.17,MRRF,+,ATG,43,ENST00000344641.7,ENST00000344641.7.2
1751,chr9:128683719-128691223:+,chr9,128683720,128691223,ENSG00000119335.16,SET,+,ATG,113,ENST00000372692.8,ENST00000372692.8.1
1752,chr9:128818475-128818565:+,chr9,128818476,128818565,ENSG00000167136.6,ENDOG,+,ATG,29,ENST00000372642.4,ENST00000372642.4.1
1753,chr9:134026304-134026505:+,chr9,134026305,134026505,ENSG00000235106.9,RP11-374P20.5,+,ATG,66,ENST00000603928.2,ENST00000603928.2.3
1754,chr10:26860838-26860880:-,chr10,26860839,26860880,ENSG00000136754.17,ABI1,-,ATG,13,ENST00000376138.7,ENST00000376138.7.1
1755,chr10:37838001-37856474:-,chr10,37838002,37856474,ENSG00000198105.13,ZNF248,-,ATG,63,ENST00000615949.6,ENST00000615949.6.1
1756,chr10:44959831-44970171:+,chr10,44959832,44970171,ENSG00000107551.20,RASSF4,+,ATG,13,ENST00000340258.9,ENST00000340258.9.1
1757,chr10:32305872-32378647:-,chr10,32305873,32378647,ENSG00000120616.15,EPC1,-,ATG,71,ENST00000375110.6,ENST00000375110.6.1
1758,chr10:58269074-58269185:+,chr10,58269075,58269185,ENSG00000122873.11,CISD1,+,ATG,36,ENST00000333926.5,ENST00000333926.5.1
1759,chr10:87096939-87151455:+,chr10,87096940,87151455,ENSG00000122376.11,FAM35A,+,ATG,51,ENST00000298786.4,ENST00000298786.4.1
1760,chr10:86364017-86366414:-,chr10,86364018,86366414,ENSG00000182771.18,GRID1,-,ATG,59,ENST00000327946.11,ENST00000327946.11.1
1761,chr10:113853776-113853818:-,chr10,113853777,113853818,ENSG00000198924.7,DCLRE1A,-,ATG,13,ENST00000369305.1,ENST00000369305.1.1
1762,chr11:28097933-28108069:-,chr11,28097934,28108069,ENSG00000121621.6,KIF18A,-,ATG,21,ENST00000263181.6,ENST00000263181.6.1
1763,chr11:47214993-47215017:+,chr11,47214994,47215017,ENSG00000134574.11,DDB2,+,ATG,7,ENST00000256996.8,ENST00000256996.8.1
1764,chr11:59142881-59143275:+,chr11,59142882,59143275,ENSG00000166801.15,FAM111A,+,ATG,85,ENST00000528737.5,ENST00000528737.5.1
1765,chr11:57753519-57791389:+,chr11,57753520,57791389,ENSG00000198561.13,CTNND1,+,ATG,48,ENST00000524630.5,ENST00000524630.5.1
1766,chr11:61333248-61334700:+,chr11,61333249,61334700,ENSG00000149476.15,TKFC,+,ATG,53,ENST00000394900.7,ENST00000394900.7.2
1767,chr11:61361819-61362095:-,chr11,61361820,61362095,ENSG00000162144.9,CYB561A3,-,ATG,91,ENST00000294072.8,ENST00000294072.8.3
1768,chr11:60913899-60914088:+,chr11,60913900,60914088,ENSG00000110108.9,TMEM109,+,ATG,62,ENST00000227525.7,ENST00000227525.7.1
1769,chr11:64305704-64307171:+,chr11,64305705,64307171,ENSG00000173153.13,ESRRA,+,ATG,11,ENST00000406310.5,ENST00000406310.5.1
1770,chr11:64317976-64318009:-,chr11,64317977,64318009,ENSG00000173113.6,TRMT112,-,ATG,10,ENST00000544844.5,ENST00000544844.5.1
1771,chr11:66288240-66289145:-,chr11,66288241,66289145,ENSG00000174851.15,YIF1A,-,ATG,80,ENST00000376901.8,ENST00000376901.8.1
1772,chr11:68030653-68032164:+,chr11,68030654,68032164,ENSG00000110717.12,NDUFS8,+,ATG,30,ENST00000313468.9,ENST00000313468.9.1
1773,chr11:106022143-106022182:-,chr11,106022144,106022182,ENSG00000170903.10,MSANTD4,-,ATG,12,ENST00000301919.8,ENST00000301919.8.1
1774,chr11:107565665-107565722:-,chr11,107565666,107565722,ENSG00000137760.14,ALKBH8,-,ATG,18,ENST00000428149.6,ENST00000428149.6.1
1775,chr11:111937376-111937409:+,chr11,111937377,111937409,ENSG00000150764.13,DIXDC1,+,ATG,10,ENST00000440460.6,ENST00000440460.6.1
1776,chr11:131370619-131370724:+,chr11,131370620,131370724,ENSG00000182667.14,NTM,+,ATG,34,ENST00000374791.7,ENST00000374791.7.1
1777,chr12:3697008-3733103:-,chr12,3697009,3733103,ENSG00000130038.9,EFCAB4B,-,ATG,89,ENST00000440314.6,ENST00000440314.6.1
1778,chr12:989953-990034:-,chr12,989954,990034,ENSG00000002016.17,RAD52,-,ATG,26,ENST00000430095.6,ENST00000430095.6.1
1779,chr12:2874477-2874504:-,chr12,2874478,2874504,ENSG00000111206.12,FOXM1,-,ATG,8,ENST00000361953.7,ENST00000361953.7.1
1780,chr12:10613518-10613599:-,chr12,10613519,10613599,ENSG00000111196.9,MAGOHB,-,ATG,26,ENST00000320756.6,ENST00000320756.6.1
1781,chr12:21501185-21501221:-,chr12,21501186,21501221,ENSG00000004700.15,RECQL,-,ATG,11,ENST00000444129.6,ENST00000444129.6.1
1782,chr12:39443085-39443109:-,chr12,39443086,39443109,ENSG00000139116.18,KIF21A,-,ATG,7,ENST00000361961.7,ENST00000361961.7.1
1783,chr12:6493497-6493617:+,chr12,6493498,6493617,ENSG00000010292.12,NCAPD2,+,ATG,39,ENST00000315579.9,ENST00000315579.9.1
1784,chr12:45729744-45729765:+,chr12,45729745,45729765,ENSG00000189079.15,ARID2,+,ATG,6,ENST00000334344.10,ENST00000334344.10.1
1785,chr12:49348788-49348869:+,chr12,49348789,49348869,ENSG00000178401.14,DNAJC22,+,ATG,26,ENST00000549441.6,ENST00000549441.6.2
1786,chr12:51246794-51270548:-,chr12,51246795,51270548,ENSG00000170545.16,SMAGP,-,ATG,133,ENST00000603798.5,ENST00000603798.5.1
1787,chr12:52949749-52949842:-,chr12,52949750,52949842,ENSG00000170421.12,KRT8,-,ATG,30,ENST00000552551.5,ENST00000552551.5.1
1788,chr12:53252110-53252845:+,chr12,53252111,53252845,ENSG00000182544.8,MFSD5,+,ATG,61,ENST00000329548.4,ENST00000329548.4.1
1789,chr12:56042015-56042063:+,chr12,56042016,56042063,ENSG00000197728.10,RPS26,+,ATG,15,ENST00000356464.10,ENST00000356464.10.3
1790,chr12:71686486-71686684:+,chr12,71686487,71686684,ENSG00000139291.13,TMEM19,+,ATG,65,ENST00000266673.9,ENST00000266673.9.3
1791,chr12:89524355-89524661:-,chr12,89524356,89524661,ENSG00000257594.3,GALNT4,-,ATG,101,ENST00000529983.2,ENST00000529983.2.1
1792,chr12:109469700-109477498:-,chr12,109469701,109477498,ENSG00000110906.12,KCTD10,-,ATG,88,ENST00000228495.10,ENST00000228495.10.1
1793,chr12:116737972-116737993:-,chr12,116737973,116737993,ENSG00000111412.5,C12orf49,-,ATG,6,ENST00000261318.4,ENST00000261318.4.1
1794,chr12:121804189-121804733:+,chr12,121804190,121804733,ENSG00000139718.10,SETD1B,+,ATG,17,ENST00000542440.5,ENST00000542440.5.1
1795,chr12:132828464-132828734:-,chr12,132828465,132828734,ENSG00000090615.14,GOLGA3,-,ATG,89,ENST00000456883.6,ENST00000456883.6.2
1796,chr13:25287295-25287598:-,chr13,25287296,25287598,ENSG00000139505.11,MTMR6,-,ATG,100,ENST00000381801.5,ENST00000381801.5.1
1797,chr13:27424543-27424780:+,chr13,27424544,27424780,ENSG00000122034.14,GTF3A,+,ATG,78,ENST00000381140.8,ENST00000381140.8.1
1798,chr13:36995540-36999307:-,chr13,36995541,36999307,ENSG00000120697.8,ALG5,-,ATG,42,ENST00000239891.3,ENST00000239891.3.1
1799,chr13:32586526-32648869:+,chr13,32586527,32648869,ENSG00000083642.18,PDS5B,+,ATG,60,ENST00000315596.14,ENST00000315596.14.1
1800,chr13:49433381-49434151:-,chr13,49433382,49434151,ENSG00000102547.18,CAB39L,-,ATG,25,ENST00000409308.5,ENST00000409308.5.1
1801,chr13:51791225-51804109:-,chr13,51791226,51804109,ENSG00000102796.10,DHRS12,-,ATG,73,ENST00000218981.5,ENST00000218981.5.1
1802,chr13:80337646-80337748:-,chr13,80337647,80337748,ENSG00000136158.11,SPRY2,-,ATG,33,ENST00000377104.3,ENST00000377104.3.1
1803,chr14:20684216-20693571:+,chr14,20684217,20693571,ENSG00000214274.9,ANG,+,ATG,188,ENST00000336811.10,ENST00000336811.10.1
1804,chr14:24430833-24430953:-,chr14,24430834,24430953,ENSG00000139899.10,CBLN3,-,ATG,39,ENST00000555436.1,ENST00000555436.1.1
1805,chr14:49620983-49621022:+,chr14,49620984,49621022,ENSG00000168282.5,MGAT2,+,ATG,12,ENST00000305386.3,ENST00000305386.3.2
1806,chr14:77105666-77105705:+,chr14,77105667,77105705,ENSG00000198894.7,CIPC,+,ATG,12,ENST00000361786.6,ENST00000361786.6.1
1807,chr14:103385545-103385662:+,chr14,103385546,103385662,ENSG00000075413.17,MARK3,+,ATG,38,ENST00000429436.6,ENST00000429436.6.1
1808,chr15:40323755-40323863:+,chr15,40323756,40323863,ENSG00000259330.2,INAFM2,+,ATG,35,ENST00000638170.1,ENST00000638170.1.1
1809,chr15:56917762-56918062:-,chr15,56917763,56918062,ENSG00000285253.1,RP11-566D24.2,-,ATG,99,ENST00000559000.6,ENST00000559000.6.2
1810,chr15:60479003-60479099:-,chr15,60479004,60479099,ENSG00000128915.11,ICE2,-,ATG,31,ENST00000261520.8,ENST00000261520.8.1
1811,chr15:65611464-65611605:+,chr15,65611465,65611605,ENSG00000074621.13,SLC24A1,+,ATG,46,ENST00000537259.5,ENST00000537259.5.1
1812,chr15:74956907-74957081:-,chr15,74956908,74957081,ENSG00000178718.6,RPP25,-,ATG,57,ENST00000322177.5,ENST00000322177.5.1
1813,chr15:79923576-79923735:-,chr15,79923577,79923735,ENSG00000259332.3,ST20-MTHFS,-,ATG,52,ENST00000479961.1,ENST00000479961.1.1
